지점,지점명,일시,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
108,서울,2020-05-27,11.8,23.9,,2.6,68.5
108,서울,2020-05-28,14.2,23.4,0,1.9,62.8
108,서울,2020-05-29,14.6,27.6,,2,65.6
108,서울,2020-05-30,16.5,30,,1.9,57.3
108,서울,2020-05-31,17.6,28,1,2.3,63
108,서울,2020-06-01,16.6,24.5,.4,3.4,64.3
108,서울,2020-06-02,14.8,21.8,2,2.2,71
108,서울,2020-06-03,17.6,28.4,,2.4,73.3
108,서울,2020-06-04,19.7,26.5,.2,2.7,81.1
108,서울,2020-06-05,18.4,28.7,,1.8,69.4
108,서울,2020-06-06,19.2,30.9,,2,63.6
108,서울,2020-06-07,19.2,29.2,,2.3,69.4
108,서울,2020-06-08,19.8,32,,2.1,63.6
108,서울,2020-06-09,20.3,32.8,,2.3,51.6
108,서울,2020-06-10,22.5,32.1,6.2,2,63.8
108,서울,2020-06-11,21.7,31.6,0,2.2,68.3
108,서울,2020-06-12,21.6,27.6,,1.7,68.6
108,서울,2020-06-13,20.6,33.5,0,1.9,52.8
108,서울,2020-06-14,20.1,28.8,1.1,2.9,70.6
108,서울,2020-06-15,18.2,28.6,,2.8,62.3
108,서울,2020-06-16,20,30.7,,2.2,63
108,서울,2020-06-17,20.2,30.3,,2,58.6
108,서울,2020-06-18,20.3,27.3,,1.6,61.4
108,서울,2020-06-19,21.1,30,.1,2.1,61.4
108,서울,2020-06-20,20.7,29.7,,2.1,62.6
108,서울,2020-06-21,19.5,32.7,,2,59.5
108,서울,2020-06-22,21.7,35.4,,2,50.5
108,서울,2020-06-23,23.2,31,0,1.9,53.5
108,서울,2020-06-24,19.9,26.3,37.6,2.7,83.5
108,서울,2020-06-25,20.1,23.4,13.3,2.2,91
108,서울,2020-06-26,19.2,25.7,2.1,3.2,82.1
108,서울,2020-06-27,20.4,29.6,0,2,70.4
108,서울,2020-06-28,21.5,30.1,,2.4,70.5
108,서울,2020-06-29,20.6,26.5,11.9,2.4,77
108,서울,2020-06-30,18.4,23.1,64.7,4,83
108,서울,2020-07-01,18.1,24.3,0,1.9,79.3
108,서울,2020-07-02,20.4,29.8,,1.9,74.5
108,서울,2020-07-03,21.6,30.6,.1,2.6,63.5
108,서울,2020-07-04,20.4,29.5,1.6,2.1,63.9
108,서울,2020-07-05,19.9,27.6,,1.9,68.6
108,서울,2020-07-06,21.8,30.9,,2.1,66.6
108,서울,2020-07-07,22.1,28.1,0,2.5,75.5
108,서울,2020-07-08,21.3,30.4,,2,71.9
108,서울,2020-07-09,21.8,32.9,,1.7,64.6
108,서울,2020-07-10,22.7,27.7,2.2,2.8,75
108,서울,2020-07-11,22.2,30.2,,2.6,62.6
108,서울,2020-07-12,21.7,26,2.9,2.4,71.9
108,서울,2020-07-13,17.7,21.7,47.6,4,94.8
108,서울,2020-07-14,17.2,24.3,11.5,2.8,79.4
108,서울,2020-07-15,18.9,28.7,,2,63.1
108,서울,2020-07-16,20.4,29.7,,1.8,70.9
108,서울,2020-07-17,21.5,31.6,0,1.9,72
108,서울,2020-07-18,22.8,31,,1.6,71.6
108,서울,2020-07-19,20.6,26.6,29.1,2.7,81.6
108,서울,2020-07-20,22.4,26.6,3.6,3.7,86.3
108,서울,2020-07-21,21.4,30.5,0,1.6,77
108,서울,2020-07-22,22.6,25.7,11.5,1.6,89.3
108,서울,2020-07-23,18.5,22.6,103.1,3.6,95.5
108,서울,2020-07-24,18.7,26.8,2.9,4.6,74.3
108,서울,2020-07-25,22.3,29,0,3.1,69.3
108,서울,2020-07-26,21.6,29.6,0,2,69.3
108,서울,2020-07-27,22.9,25.5,2.2,2.2,86.4
108,서울,2020-07-28,22.7,26.4,.4,2,84.8
108,서울,2020-07-29,22.6,24.9,50.1,2,95.8
108,서울,2020-07-30,23.4,28.4,.1,2.1,85.5
108,서울,2020-07-31,22.8,29.6,1.5,2,81.9
108,서울,2020-08-01,24.3,26.9,39.1,1.7,90.9
108,서울,2020-08-02,23.5,26.4,31.4,2.3,96.3
108,서울,2020-08-03,23.9,26.3,102.6,3,96.3
108,서울,2020-08-04,25,29.4,3.9,3.5,89.3
108,서울,2020-08-05,25.5,29.1,18.5,1.9,92.1
108,서울,2020-08-06,22.9,26,75.7,3.3,92.8
108,서울,2020-08-07,22.6,26.1,0,1.8,85.3
108,서울,2020-08-08,22.7,26.1,19.1,2.3,89.5
108,서울,2020-08-09,23.7,25.8,50.3,2.6,95.4
108,서울,2020-08-10,24.7,29.5,44.6,2,91.6
108,서울,2020-08-11,22.4,27.3,97,2.2,92.5
108,서울,2020-08-12,23.5,31.3,,1.9,83.9
108,서울,2020-08-13,26.3,30.3,,2.5,82.4
108,서울,2020-08-14,26.5,28,.4,3.5,86.1
108,서울,2020-08-15,25,27,69,1.9,96
108,서울,2020-08-16,25.3,30.8,,3,82.6
108,서울,2020-08-17,26.1,32.2,,2.3,77.9
108,서울,2020-08-18,24,31.9,,1.6,76.3
108,서울,2020-08-19,23.6,31.4,,2,76.8
108,서울,2020-08-20,25,31.7,,1.7,76
108,서울,2020-08-21,25.2,29.2,2.5,1.6,83.1
108,서울,2020-08-22,21.7,27.6,42.6,2.1,87.4
108,서울,2020-08-23,21.5,29.9,,1.9,78.4
108,서울,2020-08-24,23.7,32,,2.2,71.6
108,서울,2020-08-25,26,34.5,,2.1,69.5
108,서울,2020-08-26,27,34.5,.6,3.4,68.3
108,서울,2020-08-27,25.6,28.6,8.7,3.6,84.6
108,서울,2020-08-28,26,29.7,13.6,1.6,89.1
108,서울,2020-08-29,25.5,29,13.6,1.3,90.1
108,서울,2020-08-30,24.4,30.6,42.5,2.1,88.8
108,서울,2020-08-31,23.8,30,0,2.8,77.9
108,서울,2020-09-01,23.8,29.5,0,1.9,72.4
108,서울,2020-09-02,22.6,26.4,33.3,2.3,91.3
108,서울,2020-09-03,20,25.6,29.8,4.8,82
108,서울,2020-09-04,19.9,27.5,,2.7,63.9
108,서울,2020-09-05,19.2,27.3,,2,66.6
108,서울,2020-09-06,19.5,24.4,6.4,2.7,80
108,서울,2020-09-07,17.5,20.6,61,4.2,93.5
108,서울,2020-09-08,20.6,26.5,0,4.2,71.5
108,서울,2020-09-09,19,25.3,1.3,2.1,83.4
108,서울,2020-09-10,18.8,27,3.9,2,75.8
108,서울,2020-09-11,19.2,27.1,1.2,2.8,72.6
108,서울,2020-09-12,18.1,23.2,5.7,2,83.8
108,서울,2020-09-13,16.7,26.6,,1.9,70.4
108,서울,2020-09-14,17.6,24.9,0,1.8,79.3
108,서울,2020-09-15,18.9,27.7,,1.6,76.4
108,서울,2020-09-16,21.3,24.9,.3,1.9,79.9
108,서울,2020-09-17,20.1,23.6,,2.1,70.3
108,서울,2020-09-18,18.1,25.8,,2.8,62
108,서울,2020-09-19,17.6,26.2,.3,2.2,59.3
108,서울,2020-09-20,15.6,24.9,,2,57.6
108,서울,2020-09-21,13.6,25.3,,1.7,56.1
108,서울,2020-09-22,15.5,25.6,,2.8,55.3
108,서울,2020-09-23,15.2,23.8,,3.3,59.9
108,서울,2020-09-24,16.8,25.4,,3.7,59.6
108,서울,2020-09-25,16.6,25.4,,2.5,64.1
108,서울,2020-09-26,14.8,24.8,,2.4,62.5
108,서울,2020-09-27,14.9,25.8,,2,63.3
108,서울,2020-09-28,15.7,26.5,,2,66
108,서울,2020-09-29,15.3,23.9,,1.9,67.6
108,서울,2020-09-30,16.2,25.7,38.3,1.7,78
108,서울,2020-10-01,15.6,23.6,,2.1,74.9
108,서울,2020-10-02,16.3,21.9,0,2.3,79.6
108,서울,2020-10-03,18.3,23.2,0,1.6,72.5
108,서울,2020-10-04,10.6,21.8,0,2.8,65.1
108,서울,2020-10-05,8.5,18.4,,2.5,57.3
108,서울,2020-10-06,9.3,19.7,,2,55.9
108,서울,2020-10-07,9.9,22,,1.9,48.9
108,서울,2020-10-08,12.1,23.1,,3.1,53
108,서울,2020-10-09,12.4,23.3,,3,53.4
108,서울,2020-10-10,12.3,21.5,,2,60.1
108,서울,2020-10-11,12.7,20.8,,1.8,68.5
108,서울,2020-10-12,12.1,21.3,,2.2,68.6
108,서울,2020-10-13,8.6,18.4,,2.2,52.3
108,서울,2020-10-14,8.5,18,,2.4,47
108,서울,2020-10-15,6.5,18.5,,1.5,41.8
108,서울,2020-10-16,8.6,15.4,,1.5,64.3
108,서울,2020-10-17,8.7,18.6,,1.8,64.3
108,서울,2020-10-18,7.2,20.2,,2,65.5
108,서울,2020-10-19,9.8,21.3,,1.7,74.4
108,서울,2020-10-20,9.9,21.7,,1.6,67.1
108,서울,2020-10-21,11.8,17.3,,1.9,69.4
108,서울,2020-10-22,8.4,18.2,0,2.8,66
108,서울,2020-10-23,5.4,13.3,,3,51.5
108,서울,2020-10-24,3.2,14,,2.5,47.6
108,서울,2020-10-25,5.4,18.2,,1.7,62.5
108,서울,2020-10-26,8,19,,1.6,71.6
108,서울,2020-10-27,9,19.4,,1.8,74.1
108,서울,2020-10-28,8.6,18.2,,2.5,52.1
108,서울,2020-10-29,5.5,16.1,,2,40.3
108,서울,2020-10-30,5.8,19.6,,1.5,42.9
108,서울,2020-10-31,8.5,18.2,,2.6,60.3
